,name,artist,duration,key,mode,beats,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,popularity,URI
783,Love Me Do - Remastered 2009,The Beatles,141693,0,1,4,0.386,0.52,0.829,6.2e-05,0.227,-6.228,0.0806,0.744,147.997,69,spotify:track:3VbGCXWRiouAq8VyMYN2MI
784,Love On A Real Train - Live,Tangerine Dream,199107,5,0,4,0.664,0.581,0.585,0.931,0.0968,-15.688,0.0401,0.506,111.382,25,spotify:track:5VJM0bWDzg3S2eN7LzAYPa
785,Love on Me - Peter Bjorn and John Remix,Galantis,183978,11,1,4,0.00169,0.74,0.665,0.868,0.12,-3.837,0.114,0.933,124.04,22,spotify:track:4tNN9V7Gq3eMtbUAd6IsIN
786,Love Sosa,Chief Keef,246213,0,0,4,0.0361,0.772,0.413,0.0,0.111,-8.193,0.089,0.211,131.965,72,spotify:track:4IowQDUOzUvNtp72HMDcKO
787,Love/Paranoia,Tame Impala,185773,5,1,4,0.0055,0.502,0.699,0.0,0.171,-5.528,0.0333,0.354,111.024,64,spotify:track:5h9hkYIBWTZYFRmF6Iz1gt
788,Love$ick (feat. A$AP Rocky),Mura Masa,192160,8,0,4,0.147,0.625,0.763,0.0106,0.214,-4.997,0.129,0.721,88.753,75,spotify:track:3sTN90bIP2cJ1783ctHykO
789,Lovefool,No Vacation,130962,2,0,4,0.0549,0.819,0.688,0.0568,0.0799,-5.967,0.0363,0.961,104.013,59,spotify:track:3dmsgudsfeGdQ9NsZFOm0C
790,Lovers on the Sun (feat. Sam Martin) - Blasterjaxx Remix,David Guetta,343123,6,0,4,0.0143,0.697,0.855,0.016,0.0405,-6.207,0.0468,0.361,127.977,12,spotify:track:6lDPC3e9AbOga1ny4tvmOP
791,Lovers on the Sun (feat. Sam Martin),David Guetta,203520,6,0,4,0.0932,0.645,0.891,3.88e-06,0.379,-2.505,0.0387,0.568,124.915,48,spotify:track:2i2zYdN4KCkTCDscdMYr87
792,Low Life (feat. The Weeknd),Future,312920,8,1,4,0.324,0.723,0.32,0.228,0.14,-8.473,0.082,0.107,144.003,40,spotify:track:6qjlcNvLc0kEO2LVvkYx0u
793,Low Lights,Kanye West,131773,7,1,4,0.706,0.603,0.593,0.0,0.121,-4.685,0.109,0.523,101.956,58,spotify:track:36o4taPyOdnOMf01ERmn9a
794,Lullaby (feat. BISHØP),Firebeatz,213333,7,1,4,0.00545,0.53,0.699,7.34e-06,0.0852,-6.288,0.0473,0.354,125.993,44,spotify:track:0zPRnAs5ByfyCmiEhN6y7d
795,LVL,A$AP Rocky,220133,5,0,4,0.18,0.595,0.427,1.32e-05,0.121,-6.764,0.054,0.0994,120.085,59,spotify:track:787rCZF9i4L1cXGMkdyIk4
796,m.A.A.d city,Kendrick Lamar,350120,2,1,4,0.0538,0.487,0.729,4.07e-06,0.44,-6.815,0.271,0.217,91.048,67,spotify:track:439TlnnznSiBbQbgXiBqAd
797,M'$ (feat. Lil Wayne),A$AP Rocky,233400,10,0,4,0.00311,0.779,0.629,0.0,0.254,-6.797,0.274,0.185,116.53,56,spotify:track:29ZSk6XmWPx3DX69xBb7Yi
798,Ma chérie - DJ Antoine vs Mad Mark 2k12 Radio Edit,DJ Antoine,191080,5,0,4,0.0316,0.777,0.587,7.12e-05,0.0416,-5.023,0.183,0.857,127.966,36,spotify:track:0bLFr9Lg9cKIMQV9hvHg8m
799,Machine Gun - 16bit Remix,Noisia,360021,6,0,3,0.000506,0.374,0.885,0.625,0.108,-6.797,0.311,0.305,104.968,14,spotify:track:0B5LW3rFWN21BttzUaWplu
800,Mad High,21 Savage,180707,10,0,4,0.0189,0.772,0.737,9.39e-05,0.206,-7.648,0.2,0.533,149.951,50,spotify:track:6hEHxpZpvZwt1v4NoGwjKr
801,Made For This - Radio Edit,Sick Individuals,189375,11,0,4,0.0266,0.543,0.975,0.00143,0.127,-3.417,0.0803,0.396,128.035,26,spotify:track:76B6LjxTolaSGXLANjNndR
802,Made In America,JAY-Z,292067,11,0,4,0.043,0.71,0.729,5.88e-05,0.224,-7.01,0.219,0.55,165.899,50,spotify:track:0qM9UF4CbazQ5xa8PCTopE
803,Magic City,Gorillaz,239613,7,1,4,0.214,0.599,0.869,0.129,0.108,-4.874,0.0277,0.637,90.088,58,spotify:track:6zGTjEZ2zpLbl5Ij7vzTsi
804,Magnets,Disclosure,199246,10,0,4,0.0626,0.704,0.628,1.49e-06,0.103,-7.882,0.162,0.654,92.005,65,spotify:track:7nRmfGNhHKEEu5o8yFXLXt
805,Magnolia,Playboi Carti,181812,11,0,4,0.0113,0.791,0.581,0.0,0.35,-7.323,0.286,0.438,162.99,76,spotify:track:1e1JKLEDKP7hEQzJfNAgPl
806,Make Her Say,Kid Cudi,216413,10,0,4,0.245,0.93,0.712,1.48e-05,0.116,-5.156,0.0666,0.456,99.054,56,spotify:track:7dZAPeA3Of5j5Vaef0DQ6M
807,Make Me Feel Better - Radio Edit,Alex Adair,198396,5,0,4,0.468,0.683,0.822,0.000308,0.186,-4.984,0.095,0.155,119.054,35,spotify:track:3LUcl7mJdrNlqKOZZ3bOY2
808,MALA,6ix9ine,206550,5,0,4,0.689,0.719,0.825,0.0,0.103,-3.627,0.0424,0.789,100.006,73,spotify:track:6AuTg5HcKndQ4baqOSBE2I
809,MAMA,6ix9ine,192405,1,1,3,0.0893,0.761,0.672,9.77e-06,0.14,-5.887,0.212,0.437,160.077,68,spotify:track:5FlmoOiXokZHJvESrFbsyg
810,Mama Talking,Parov Stelar,178590,7,0,4,0.52,0.804,0.823,0.000542,0.0686,-4.909,0.0599,0.901,115.072,44,spotify:track:4MwaI5dqRQ20pKPI4vX2yo
811,Mammoth,Dimitri Vegas & Like Mike,332289,11,0,4,0.00105,0.645,0.85,0.302,0.364,-5.952,0.256,0.471,127.997,55,spotify:track:76fqWMe0buqQoaNTIbLWmr
812,Man Of The Year,ScHoolboy Q,216013,3,1,4,0.00536,0.749,0.865,0.0,0.198,-5.228,0.0413,0.371,111.914,71,spotify:track:5SsR3wtCOafDmZgvIdRhSm
813,Maniac,GoldLink,189613,1,1,4,0.0674,0.812,0.606,0.00245,0.173,-6.768,0.0448,0.0813,132.976,57,spotify:track:5uNhWDGP1gXxS2IZl2alGx
814,MANIAC,Kid Cudi,178240,5,0,4,0.0781,0.521,0.66,0.0785,0.671,-10.227,0.107,0.427,149.972,51,spotify:track:6R4flNWy1pWkjzwg3TCDlM
815,Mannequin Challenge (feat. Juice WRLD),Young Thug,162400,1,0,4,0.0899,0.857,0.583,0.0,0.204,-7.466,0.086,0.443,132.01,68,spotify:track:5TnLXSd4h6G06Fbt2ApOpa
816,Many Men (Wish Death),50 Cent,256227,6,0,5,0.0153,0.653,0.826,0.00146,0.131,-2.93,0.354,0.416,108.52,64,spotify:track:2I9foKseoFQh07p6sD2voE
817,Marathon (feat. Cosmos & Creature),Lost Kings,221714,0,1,4,0.0442,0.692,0.906,0.000229,0.354,-5.607,0.0381,0.397,104.988,44,spotify:track:0ZRODLsEhRg2LydKTuRid3
818,Marijuana,Kid Cudi,260200,8,0,4,0.829,0.672,0.403,0.823,0.272,-9.809,0.0273,0.54,140.978,63,spotify:track:2GtaNlidzvK3hY78kCdsHa
819,Mask Off,Future,204600,2,1,4,0.0102,0.833,0.434,0.0219,0.165,-8.795,0.431,0.281,150.062,81,spotify:track:0VgkVdmE4gld66l8iyGjgx
820,Max B,A$AP Rocky,241133,5,1,4,0.547,0.562,0.394,0.0,0.383,-9.536,0.239,0.292,76.277,52,spotify:track:4wuOxtRDeD9YiQOcmgay7e
821,Me and My Guitar,Tep No,246996,4,0,4,0.015,0.762,0.623,0.0869,0.437,-5.921,0.0303,0.0681,120.0,40,spotify:track:2rWMZpcCRaKRGigUw8MXzr
822,"Me, Myself & I",G-Eazy,251467,0,0,4,0.0186,0.757,0.672,0.0,0.158,-6.524,0.0955,0.382,111.996,77,spotify:track:40YcuQysJ0KlGQTeGUosTC
823,Mellow Marmalade,Tash Sultana,232527,9,1,4,0.895,0.538,0.272,0.0,0.268,-10.53,0.0526,0.445,134.166,45,spotify:track:08vItrqqEB1B3Oxj9aoXlQ
824,Memories - Radio Edit,Matisse & Sadko,217143,5,0,4,0.07,0.492,0.886,2.18e-05,0.0767,-4.4,0.0411,0.232,126.024,35,spotify:track:0MHlrh1k8EPZW3i3BGN3Ap
825,The Message (feat. Melle Mel & Duke Bootee),Grandmaster Flash & The Furious Five,431800,10,0,4,0.0249,0.947,0.607,4.76e-06,0.0861,-10.58,0.202,0.732,100.619,48,spotify:track:5DuTNKFEjJIySAyJH1yNDU
826,Miami 82 - Kygo Remix,Syn Cole,341947,2,0,4,0.177,0.708,0.6,0.119,0.0578,-7.099,0.0407,0.604,112.995,60,spotify:track:7l15QDWp4v3TYh5u3pQjxa
827,Mice On Venus,C418,281500,0,1,4,0.962,0.616,0.0284,0.0111,0.0594,-17.645,0.049,0.0781,110.848,56,spotify:track:5fqjfiMOFapIb8uFcxBStH
828,Michelle - Remastered 2009,The Beatles,162373,5,0,4,0.652,0.578,0.29,0.0,0.105,-12.501,0.0341,0.666,117.403,67,spotify:track:5By7Pzgl6TMuVJG168VWzS
829,The Middle,Jimmy Eat World,165853,2,1,4,0.0371,0.643,0.849,0.0,0.058,-5.428,0.0526,0.903,162.152,77,spotify:track:6GG73Jik4jUlQCkKg9JuGO
830,Middle (feat. Bipolar Sunshine) - Mija Remix,DJ Snake,182979,7,1,4,0.0971,0.68,0.877,3.14e-06,0.135,-3.837,0.374,0.848,130.056,39,spotify:track:4rQKBjSOixDZxspUiveiRd
831,Midnight City,M83,241440,11,0,4,0.0161,0.526,0.712,0.0,0.179,-6.525,0.0356,0.32,105.009,71,spotify:track:1eyzqe2QqGZUmfcPZtrIyt
832,A Milli,Lil Wayne,221840,6,0,4,0.0387,0.673,0.695,0.00206,0.194,-8.636,0.278,0.774,151.468,73,spotify:track:6ScJMrlpiLfZUGtWp4QIVt
833,Millionaire (feat. Nelly),Cash Cash,186120,5,1,4,0.0936,0.599,0.9,0.0,0.0888,-3.144,0.136,0.394,100.014,45,spotify:track:3UDXkdQquqCEAJdNAsA1wO
834,Mind Fields,No Vacation,272626,0,1,4,0.0804,0.443,0.706,0.937,0.106,-6.754,0.0302,0.252,128.331,48,spotify:track:14sd42xznS0HDlTalM1jBY
835,Minecraft,C418,254000,1,1,4,0.98,0.267,0.0154,0.636,0.0662,-22.922,0.0445,0.108,141.012,63,spotify:track:6xwhCiWXREsAIQVZqHswVw
836,Minute,NAV,265373,5,0,4,0.0906,0.68,0.549,7.18e-05,0.548,-8.276,0.244,0.289,162.876,63,spotify:track:3JWh19WsndEFg0UFRFeTiU
837,Misery - Remastered 2009,The Beatles,108547,0,1,4,0.707,0.591,0.605,0.0,0.309,-10.925,0.0413,0.882,133.348,51,spotify:track:40qXGg5nRbcWzcFb26KWkQ
838,Miss You - Remastered,The Rolling Stones,288667,9,0,4,0.443,0.795,0.71,0.0215,0.344,-4.746,0.0392,0.845,109.689,67,spotify:track:3hJLKtTpgct9Y9wKww0BiR
839,Mixtape (feat. Young Thug & Lil Yachty),Chance the Rapper,292910,1,1,4,0.0498,0.838,0.43,1.59e-05,0.0977,-5.868,0.281,0.126,126.981,59,spotify:track:0WCbhE2evMrIwRM0DlMy9k
840,Mo Bamba,Sheck Wes,183907,4,1,4,0.194,0.729,0.625,0.00986,0.248,-5.266,0.0315,0.261,146.034,82,spotify:track:1xzBco0xcoJEDXktl7Jxrr
841,The Modern Age,The Strokes,208067,2,1,4,0.0116,0.528,0.888,0.762,0.154,-6.039,0.0326,0.897,145.971,53,spotify:track:1420BGhbXGkIJtbtBlfpYE
842,Mojo So Dope,Kid Cudi,210587,6,0,4,0.549,0.614,0.785,0.842,0.348,-8.224,0.0668,0.853,180.036,62,spotify:track:6hPSal3ragmfUt1I5mKZjn
843,The Moment,Tame Impala,255413,7,1,4,0.000296,0.547,0.827,0.101,0.0858,-6.036,0.0468,0.451,119.089,67,spotify:track:1UYj8qTWjneZJDVjUMwMub
844,Money,Pink Floyd,382834,9,1,1,0.0241,0.469,0.537,0.00201,0.269,-10.421,0.152,0.783,124.193,73,spotify:track:0vFOzaXqZHahrZp6enQwQb
845,Money Convo,21 Savage,213427,1,1,4,0.0392,0.821,0.276,0.0233,0.11,-10.556,0.123,0.0569,144.896,56,spotify:track:54i1CQFlT3LeGdIVctDQp1
846,Money Longer,Lil Uzi Vert,198944,5,0,4,0.0541,0.795,0.568,0.0,0.108,-7.817,0.142,0.478,136.173,76,spotify:track:0B8QzDH7YWih85V5SEMnyJ
847,Money Made Me Do It,Post Malone,224960,7,1,4,0.305,0.734,0.429,0.0,0.0659,-6.511,0.16,0.372,83.022,71,spotify:track:1ysAvOdJgUjc6CqOQxepaz
848,"Money Man (feat. A$AP Rocky, A$AP Nast & Yung Lord)",A$AP Mob,212120,0,1,4,0.14,0.85,0.727,0.0,0.111,-6.206,0.257,0.414,129.975,18,spotify:track:6vFjW21ptk0K1Rzyc0qAek
849,Money Trees,Kendrick Lamar,386907,7,1,4,0.0703,0.716,0.531,0.0,0.224,-7.355,0.122,0.344,71.994,68,spotify:track:2HbKqm4o0w5wEeEFXm2sD4
850,monster,21 Savage,233040,9,0,4,0.158,0.89,0.607,0.000228,0.118,-6.916,0.124,0.224,134.022,72,spotify:track:2FUNBaa5DwItJtYEBgAblU
851,Monster,Kanye West,378893,2,1,5,0.00244,0.628,0.692,0.013,0.668,-5.64,0.202,0.0964,124.791,71,spotify:track:1ZHYJ2Wwgxes4m8Ba88PeK
852,The Mood,Kid Cudi,155693,4,0,4,0.776,0.855,0.825,0.000412,0.163,-5.964,0.0932,0.68,119.964,48,spotify:track:4yCuBvbBvoJ9eVE7QB2Rkg
853,Moog City 2,C418,180000,4,0,4,0.931,0.251,0.0771,0.947,0.101,-24.893,0.0383,0.232,141.715,48,spotify:track:1kKaRzjW8OiGLriIdpXHT1
854,Moonlight Sonata (Beethoven),Robin Alciatore,363373,1,0,4,0.996,0.21,0.00737,0.931,0.126,-28.827,0.0477,0.183,74.507,27,spotify:track:0yLdy4OV2YSGHsMw0CKGX4
855,More (feat. Lola Rae),GoldLink,187280,3,0,4,0.38,0.818,0.653,0.461,0.11,-6.958,0.115,0.728,104.003,50,spotify:track:794JoJJcwSIJ2XeLYsvltU
856,More Than a Feeling,Boston,285133,7,1,4,0.000894,0.377,0.682,0.00217,0.0504,-8.039,0.0299,0.288,108.736,78,spotify:track:1QEEqeFIZktqIpPI4jSVSF
857,More Than You Thought,Flume,245742,1,0,1,0.179,0.547,0.669,0.175,0.383,-7.441,0.0821,0.199,74.93,40,spotify:track:1J3A9VehYCHLqMezcKxkW1
858,The Morning,Raekwon,275080,7,1,4,0.0378,0.669,0.654,0.0,0.322,-4.594,0.336,0.19,82.06,47,spotify:track:51oVwsllGkGySCLW6inIXE
859,Motivation Foreign (Skit),A$AP Mob,125960,1,1,5,0.883,0.551,0.324,0.0,0.58,-20.761,0.72,0.657,107.553,36,spotify:track:16OdI031GlwjaV6SBPtGtN
860,Moves Like Jagger - Studio Recording From The Voice Performance,Maroon 5,201160,11,0,4,0.0111,0.722,0.758,0.0,0.308,-4.477,0.0471,0.62,128.047,70,spotify:track:7LcfRTgAVTs5pQGEQgUEzN
861,Mozart - Original Mix Edit,Mat Zo & Arty,217000,7,1,4,0.00569,0.686,0.964,0.0539,0.0876,-2.692,0.0611,0.41,127.941,12,spotify:track:4K1MaluGlgnMBaPLay99HB
862,Mr Lonely (feat. Fat Lip),Portugal. The Man,262733,2,0,4,0.181,0.571,0.743,0.000334,0.424,-8.819,0.0387,0.566,79.534,45,spotify:track:4IDqtpOM4wvEi4tktYprdd
863,Mr. Brightside,The Killers,222587,1,1,4,0.00101,0.356,0.924,0.0,0.0953,-3.74,0.0808,0.232,148.017,77,spotify:track:7oK9VyNzrYvRFo7nQEYkWN
864,Mr. Rager,Kid Cudi,294227,7,1,4,0.39,0.67,0.726,0.882,0.14,-8.689,0.0272,0.581,102.003,66,spotify:track:393MDhe62s8hbH8ETrlxe5
865,"Mrs. Robinson - From ""The Graduate"" Soundtrack",Simon & Garfunkel,244027,6,0,4,0.713,0.606,0.457,2.53e-05,0.0747,-14.035,0.0497,0.813,92.033,76,spotify:track:0iOZM63lendWRTTeKhZBSC
866,Mt. Olympus (Reprise),Big K.R.I.T.,251640,7,1,4,0.163,0.696,0.862,0.0,0.334,-4.94,0.361,0.548,149.128,40,spotify:track:7du1SsWyZn0mAiUlOAI7F0
867,Multiply,A$AP Rocky,223053,0,1,4,0.079,0.904,0.783,0.0,0.149,-4.475,0.145,0.176,114.952,58,spotify:track:21tQ61tNj6qbXbDwmSIPt9
868,Murder On My Mind,YNW Melly,268434,0,0,4,0.145,0.759,0.73,3.06e-06,0.11,-7.985,0.0516,0.74,115.007,85,spotify:track:7eBqSVxrzQZtK2mmgRG6lC
869,Murder To Excellence,JAY-Z,300960,1,1,4,0.024,0.566,0.816,0.0,0.0804,-4.741,0.32,0.578,87.353,53,spotify:track:3Gjc2FE6BEMMHURUjlMXvX
870,Murder To The Mind (Album Mix),Tash Sultana,256840,10,0,4,0.0962,0.574,0.583,5.28e-06,0.392,-7.491,0.0741,0.64,86.998,42,spotify:track:4qTIOGPVKfrXuXeH2XXef9
871,My Last,Big Sean,254120,8,1,4,0.098,0.387,0.773,0.0,0.209,-5.685,0.17,0.368,78.629,57,spotify:track:70tFuqBcduJv15bEnOPRTh
872,My Life Is a Party - Radio Edit,ItaloBrothers,192751,1,1,4,0.0429,0.605,0.924,0.0,0.0743,-5.358,0.408,0.197,150.037,53,spotify:track:6h7otZE1lZfWkynZKUcCqq
873,My Man,Parov Stelar,250865,2,1,4,0.118,0.762,0.615,0.12,0.135,-7.331,0.0356,0.448,116.026,48,spotify:track:6JClmo8Qm9TsmVLE8YT7Wz
874,My Sweet Summer,Dirty Heads,202632,5,0,4,0.229,0.661,0.833,0.0,0.346,-4.466,0.0822,0.635,93.989,56,spotify:track:6KEdjhTORrn8HOVeuABlUg
875,My Way,Calvin Harris,219160,4,0,4,0.0935,0.819,0.913,3.72e-05,0.161,-3.059,0.0427,0.536,119.989,77,spotify:track:1vvNmPOiUuyCbgWmtc6yfm
876,My Way Home,Kanye West,103373,8,1,4,0.331,0.595,0.596,0.0,0.0976,-10.488,0.0408,0.775,86.969,50,spotify:track:0TzIHqhAbvYR6qJKrMMFlk
877,Myself,Post Malone,158120,0,1,4,0.102,0.476,0.701,0.0,0.242,-4.234,0.0349,0.405,163.882,77,spotify:track:2cvOfKHOHgwQlLiuLKP2xR
878,Mystik (Album Mix),Tash Sultana,248192,0,1,4,0.0754,0.604,0.718,5.37e-06,0.113,-6.742,0.117,0.518,132.59,40,spotify:track:3KcmE2rvlPvY4mCF9nQmFJ
879,Nangs,Tame Impala,107533,0,1,4,0.159,0.536,0.526,0.847,0.128,-9.754,0.181,0.434,167.608,63,spotify:track:1cCbsojaA6GIT7Y3zuMJ1q
880,Nasty's World,A$AP Mob,238840,10,0,4,0.0896,0.665,0.612,0.0,0.22,-7.14,0.496,0.3,84.005,48,spotify:track:2fCoq1wZzsa18L8mD33iuM
881,NC-17,Travis Scott,156886,2,1,4,0.0678,0.804,0.763,0.0,0.368,-5.48,0.0519,0.0585,136.052,70,spotify:track:6BJbOXDlgVAXSaq6wYFYT2
882,Never Be Like You (feat. Kai),Flume,234910,0,1,4,0.453,0.444,0.557,0.0,0.152,-5.476,0.0602,0.296,115.058,70,spotify:track:5WI2ltQIdwgzf1SNE76JyR
883,Never Leave - Radio Edit,DVBBS,186275,0,1,4,0.0183,0.575,0.88,0.0,0.379,-1.861,0.0579,0.436,127.882,43,spotify:track:6mvF9Mpgqr9Gj8rhPiUVfD
884,Never Let Me Down,Kanye West,324440,11,0,4,0.423,0.459,0.816,0.0,0.169,-4.872,0.403,0.643,80.293,58,spotify:track:34j4OxJxKznBs88cjSL2j9
885,Never Let You Go (feat. John Newman),Kygo,232907,10,1,4,0.0741,0.735,0.747,0.0,0.103,-4.959,0.0837,0.555,123.025,61,spotify:track:6sonAwZ8ruHZVzdAwDYsfk
886,Never Say Goodbye [Mix Cut],Hardwell & Dyro feat. Bright Lights,231884,1,0,4,0.012,0.418,0.733,0.0,0.187,-7.208,0.0429,0.0395,128.331,26,spotify:track:3bbQAUhmN3a74NRA9b7M05
887,New Day,JAY-Z,272853,10,0,4,0.389,0.561,0.645,7.05e-05,0.142,-6.809,0.0705,0.359,91.005,53,spotify:track:0x367gcUm6nsEoMXXFfEMy
888,New Freezer (feat. Kendrick Lamar),Rich The Kid,191938,0,1,4,0.0405,0.884,0.698,0.0,0.195,-9.101,0.364,0.575,140.068,70,spotify:track:2EgB4n6XyBsuNUbuarr4eG
889,NEW MAGIC WAND,"Tyler, The Creator",195320,5,0,4,0.0967,0.621,0.73,0.000131,0.673,-5.414,0.107,0.464,139.566,71,spotify:track:0fv2KH6hac06J86hBUTcSf
890,"New Person, Same Old Mistakes",Tame Impala,363240,8,1,4,0.272,0.47,0.809,0.00671,0.0491,-6.74,0.0495,0.49,151.836,70,spotify:track:52ojopYMUzeNcudsoz7O9D
891,New Soul,Yael Naim,225107,0,1,4,0.733,0.769,0.371,3.73e-05,0.106,-8.522,0.0326,0.653,100.001,60,spotify:track:476JcJ3TpAuCOlGdCmomGm
892,New York City,The Chainsmokers,230667,4,0,4,0.0127,0.564,0.639,0.0,0.133,-6.828,0.038,0.0624,126.062,57,spotify:track:4v1CvZazmdpxQLEt3sCeKH
893,Ni**as In Paris,JAY-Z,219320,1,1,4,0.0763,0.757,0.882,0.0,0.251,-6.125,0.248,0.684,140.047,67,spotify:track:2KpCpk6HjXXLb7nnXoXA5O
894,The Night Before - Remastered 2009,The Beatles,154933,2,1,4,0.0537,0.461,0.762,0.0,0.238,-6.727,0.0379,0.632,84.496,59,spotify:track:5xcfepnz1v7a83T8An9gjw
895,The Nights,Avicii,176658,6,1,4,0.0166,0.527,0.835,0.0,0.249,-5.298,0.0433,0.654,125.983,80,spotify:track:0ct6r3EGTcMLPtrXHDvVjc
896,No Advance,21 Savage,276467,1,1,4,0.104,0.829,0.357,8.35e-05,0.0799,-11.543,0.28,0.0391,108.09,55,spotify:track:2kE82JhBcoS7mimFO1SqqX
897,NO BYSTANDERS,Travis Scott,218284,1,1,4,0.0204,0.731,0.811,0.0,0.411,-3.225,0.0712,0.426,147.045,77,spotify:track:6OaVWaGfhXn70ZJfdVcabn
898,No Church In The Wild,JAY-Z,272507,8,0,4,0.244,0.654,0.751,0.0179,0.167,-7.508,0.105,0.568,92.774,63,spotify:track:7r6PigmGzlB3YPB7wvBBbi
899,No Heart,21 Savage,235040,4,0,4,0.136,0.906,0.444,6.44e-05,0.173,-8.692,0.384,0.678,140.063,71,spotify:track:4gmmRb6bZJffOOiww1JGTO
900,No Heroes (feat. Luciana),Firebeatz,245002,11,0,4,0.00365,0.725,0.877,0.181,0.0594,-4.09,0.0451,0.411,127.992,54,spotify:track:3m4vB0q02q4xvBenENEkLw
901,No Lie (feat. WizKid),GoldLink,203853,10,0,4,0.0267,0.485,0.488,0.000273,0.0972,-7.94,0.328,0.262,77.036,48,spotify:track:224EQMt8CpNPV98j9L4iMJ
902,No Limit (feat. A$AP Rocky & Cardi B),G-Eazy,242040,1,1,4,0.0136,0.826,0.766,2.16e-06,0.0838,-4.11,0.235,0.357,176.085,45,spotify:track:1PLpmRPnNFPgLygOBlKAh6
903,No Money,Galantis,189127,6,0,4,0.0282,0.671,0.916,0.00762,0.24,-4.014,0.0397,0.803,126.01,72,spotify:track:0gb1J5UrTpzaU1s3nupgCd
904,No More Parties In LA,Kanye West,374413,5,1,4,0.246,0.508,0.921,0.0,0.221,-1.644,0.303,0.681,93.058,66,spotify:track:0zLClc0emc6qUeV1p5nc99
905,No Option,Post Malone,179827,2,1,4,0.0757,0.575,0.734,0.0,0.241,-4.949,0.057,0.494,83.986,74,spotify:track:6M0IsaUX4GNyto4niSegfI
906,No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,304607,11,0,4,0.156,0.652,0.795,0.0,0.123,-5.192,0.174,0.788,135.018,75,spotify:track:0v9Wz8o0BT8DU38R4ddjeH
907,No Role Modelz,J. Cole,292987,10,0,4,0.302,0.696,0.521,0.0,0.0565,-8.465,0.332,0.458,100.0,82,spotify:track:62vpWI1CHwFy7tMIcSStl8
908,No Way Out (feat. Kat Nestel) - Radio Edit,Vicetone,206814,0,0,4,0.0832,0.576,0.864,0.0,0.241,-4.287,0.0527,0.425,126.021,50,spotify:track:0LI4BP3JHQw0I0bFwGeiQ3
909,"Noise Pollution (feat. Mary Elizabeth Winstead & Zoe Manville) - Version A, Vocal Up Mix 1.3",Portugal. The Man,225187,7,0,4,0.133,0.477,0.808,0.00013,0.176,-2.522,0.0571,0.433,100.004,51,spotify:track:6E69aBnq0hr6cTGBo39cWD
910,Nonsense (feat. Mark Foster),Madeon,225787,7,0,4,0.0311,0.543,0.781,0.0,0.306,-3.923,0.144,0.695,87.009,46,spotify:track:71SDRIbBoAGYgvagVL9KRb
911,Not Afraid,Eminem,248133,0,0,5,0.529,0.855,0.954,0.0,0.205,-1.19,0.264,0.668,114.635,79,spotify:track:7Ie9W94M7OjPoZVV216Xus
912,Not Going Home (feat. Gia Koka),DVBBS,195187,6,1,4,0.0938,0.749,0.747,1.17e-05,0.256,-6.457,0.121,0.475,109.063,60,spotify:track:3EBkSsvod8DflnNLGvx0QR
913,Nothin New,21 Savage,219360,0,0,4,0.145,0.743,0.467,1.15e-06,0.0891,-10.354,0.401,0.19,150.004,55,spotify:track:1szcZMcUlPjCItP4xNIU3E
914,Nothing Can Hold Us Down (feat. Haris),Hardwell,198750,5,0,4,0.00148,0.475,0.869,0.0,0.269,-3.725,0.0491,0.189,127.965,33,spotify:track:4BHDBRF1AZsWUf2t7p2hoi
915,Nothing Can Hold Us Down (feat. Haris),Hardwell,198750,5,0,4,0.00148,0.475,0.869,0.0,0.269,-3.725,0.0491,0.189,127.965,33,spotify:track:4BHDBRF1AZsWUf2t7p2hoi
916,Nothing Else Matters,Metallica,388733,4,0,3,0.0505,0.558,0.364,5.02e-06,0.0753,-11.258,0.0265,0.17,142.171,69,spotify:track:10igKaIKsSB6ZnWxPxPvKO
917,Nothing Left (feat. Will Heard),Kygo,236683,4,0,4,0.261,0.679,0.576,0.000113,0.366,-6.609,0.0402,0.348,154.09,55,spotify:track:2fZW7ByWe46rGih0FtP2XK
918,Nova - Original Mix,Paris & Simo,316882,10,0,4,0.000961,0.639,0.765,0.883,0.0521,-6.05,0.0884,0.15,127.999,19,spotify:track:69wUSPHT9xMVQ48VObA48N
919,November,"Tyler, The Creator",225347,1,0,4,0.354,0.547,0.759,2.15e-05,0.676,-7.039,0.413,0.575,91.85,63,spotify:track:4XDpeWqPADoWRKcUY3dC84
920,Numb,21 Savage,271307,5,0,4,0.0438,0.839,0.437,2.75e-06,0.131,-11.344,0.285,0.464,82.008,65,spotify:track:1vc2YF7ZvUtwr45HNpdGch
921,Numb & Getting Colder (feat. Kučka),Flume,308008,8,1,4,0.326,0.601,0.649,5.36e-05,0.0947,-4.931,0.0825,0.253,116.052,43,spotify:track:3DMHprSdk9uIuhmjz0kszJ
922,Numb Numb Juice,ScHoolboy Q,107147,1,1,4,0.00172,0.885,0.492,7.79e-05,0.081,-6.015,0.367,0.203,156.958,72,spotify:track:6tByydPskASjm9jTPkNQq0
923,Number One (feat. Richie Havens & Son Little),Portugal. The Man,321947,8,1,4,0.0453,0.486,0.504,0.00135,0.695,-7.591,0.0283,0.34,89.523,49,spotify:track:2YSgnpegXNXgk8UxgG8znT
